tempo,danceability,energy,instrumentalness,liveness,valence
173.998,0.629,0.904,0.893,0.322,0.414
173.991,0.483,0.966,0.012,0.417,0.442
173.964,0.551,0.943,0.696,0.0836,0.0997
175.021,0.535,0.762,0.0522,0.226,0.129
174.002,0.475,0.911,0.0426,0.067,0.412
174.03,0.433,0.928,0.383,0.631,0.0391
170.054,0.668,0.902,0.423,0.0846,0.577
174.008,0.532,0.779,0.944,0.0923,0.0548
174.84,0.484,0.759,0.00124,0.116,0.0394
174.042,0.473,0.918,0.483,0.156,0.0779
173.996,0.715,0.576,0.00028,0.058,0.156
174.991,0.488,0.926,0.869,0.112,0.106
173.97,0.33,0.806,0.856,0.137,0.0658
173.873,0.549,0.765,3.94E-06,0.165,0.209
172.046,0.628,0.856,0.807,0.107,0.0359
175.019,0.426,0.996,0.00428,0.411,0.298
174.036,0.509,0.928,0.0935,0.0581,0.435
174.095,0.492,0.87,0.0367,0.146,0.285
173.986,0.661,0.84,0.886,0.116,0.227
173.996,0.645,0.816,0.0307,0.107,0.359
175.046,0.702,0.499,0.784,0.0909,0.704
173.966,0.451,0.948,0.0256,0.132,0.152
174.026,0.696,0.949,0.105,0.419,0.562
173.996,0.468,0.942,0.61,0.766,0.456
174.003,0.551,0.884,0.000399,0.0435,0.497
173.979,0.589,0.901,0.873,0.1,0.11
173.965,0.543,0.875,0.0458,0.131,0.266
174.992,0.512,0.716,0.778,0.436,0.0958
173.201,0.457,0.937,7.40E-05,0.119,0.389
174.975,0.509,0.932,0.777,0.194,0.532
174.012,0.363,0.949,0.33,0.141,0.114
172.991,0.473,0.947,0.681,0.109,0.0768
172.964,0.637,0.894,0.823,0.0346,0.428
174.023,0.576,0.824,0.938,0.101,0.123
175.06,0.632,0.819,0.543,0.144,0.255
173.044,0.48,0.925,0.543,0.486,0.179
172.736,0.593,0.669,0.727,0.0671,0.956
174.025,0.395,0.887,0.907,0.104,0.18
175.035,0.801,0.947,0.168,0.292,0.791
173.989,0.487,0.939,9.88E-05,0.32,0.483
172.983,0.445,0.998,0.545,0.137,0.421
174.008,0.622,0.923,0.159,0.131,0.731
175.453,0.541,0.866,0.633,0.341,0.0436
173.978,0.457,0.991,0.0282,0.127,0.506
174.03,0.222,0.897,0.792,0.157,0.273
172.027,0.598,0.892,0.775,0.302,0.202
171.934,0.53,0.904,0.545,0.161,0.219
174.01,0.64,0.908,0.846,0.653,0.646
175.042,0.802,0.951,0.203,0.292,0.817
174.017,0.592,0.771,0.00304,0.24,0.279
174.014,0.518,0.951,0.912,0.126,0.323
173.778,0.639,0.967,0.000275,0.338,0.429
170.084,0.675,0.925,0.758,0.112,0.192
173.969,0.552,0.841,0.92,0.376,0.639
173.813,0.398,0.915,3.82E-06,0.275,0.31
174.942,0.6,0.843,0.0882,0.0819,0.349
174.008,0.651,0.932,0.426,0.212,0.966
172.058,0.57,0.938,0.737,0.093,0.0519
172.012,0.345,0.944,0.352,0.104,0.17
174.02,0.643,0.899,0.726,0.0695,0.121
175.026,0.327,0.796,0.0278,0.0774,0.0761
174.998,0.37,0.925,0.000302,0.142,0.119
173.932,0.503,0.914,0.823,0.367,0.425
173.02,0.685,0.623,0.863,0.0605,0.18
174.022,0.342,0.99,0.522,0.292,0.29
173.973,0.617,0.699,0.592,0.0834,0.27
171.951,0.475,0.835,0.451,0.0741,0.0389
174.992,0.588,0.792,0.567,0.0873,0.0367
174.056,0.618,0.735,0.766,0.101,0.103
173.744,0.714,0.803,0.00836,0.212,0.191
169.998,0.583,0.617,0.385,0.0569,0.125
174.961,0.359,0.909,0.691,0.478,0.126
174.018,0.532,0.691,0.00286,0.0948,0.0362
173.96,0.451,0.917,0.785,0.146,0.468
173.999,0.409,0.924,0.06,0.0989,0.194
174.976,0.447,0.983,0.773,0.196,0.0559
175.003,0.464,0.961,0.888,0.409,0.774
173.998,0.516,0.966,0.875,0.0969,0.153
174.998,0.37,0.925,0.000302,0.142,0.119
174.002,0.39,0.931,0.549,0.315,0.222
174,0.649,0.731,0.894,0.0893,0.37
174.021,0.423,0.912,0.00343,0.209,0.261
174.027,0.377,0.95,0.894,0.313,0.0981
174.007,0.298,0.822,0.104,0.156,0.158
174.999,0.484,0.994,0.857,0.203,0.616
174.115,0.541,0.879,0.0203,0.162,0.216
172,0.494,0.959,0.0412,0.285,0.069
173.898,0.537,0.906,0.0187,0.319,0.504
175.114,0.507,0.902,0.00305,0.137,0.234
175.051,0.363,0.773,0.827,0.102,0.0347
174.02,0.449,0.91,0.00055,0.395,0.167
172.021,0.706,0.908,0.465,0.217,0.141
174.038,0.358,0.941,0.492,0.0997,0.148
171.98,0.405,0.894,0.906,0.128,0.0323
170.013,0.66,0.913,0.75,0.0693,0.523
175.013,0.581,0.883,0.608,0.0729,0.193
173.966,0.567,0.904,0.316,0.532,0.384
174,0.304,0.928,0.243,0.0519,0.0608
174.003,0.561,0.718,0.624,0.0888,0.0504
174.016,0.504,0.806,0.94,0.126,0.0389
172.008,0.387,0.909,0.687,0.0847,0.155
175.079,0.226,0.891,0.939,0.165,0.0918
174.056,0.541,0.962,2.74E-06,0.0505,0.226
172.892,0.485,0.901,0.373,0.0946,0.251
174.01,0.363,0.974,0.78,0.37,0.0517
172.028,0.651,0.921,0.775,0.0924,0.482
174.004,0.505,0.929,0.838,0.0843,0.177
174.986,0.424,0.921,0.00817,0.328,0.0973
173.032,0.705,0.804,0.888,0.0744,0.346
171.985,0.686,0.707,0.51,0.0855,0.411
173.978,0.49,0.928,0.000194,0.172,0.351
173.992,0.452,0.961,0.952,0.278,0.365
173.96,0.55,0.892,0.0173,0.0983,0.448
173.858,0.409,0.876,0.118,0.225,0.0707
174.017,0.355,0.965,0.0392,0.393,0.175
174.019,0.533,0.924,0.16,0.11,0.267
172.054,0.459,0.738,3.60E-06,0.118,0.143
174.039,0.488,0.876,3.45E-05,0.295,0.0586
172.02,0.669,0.845,0.909,0.0524,0.517
174.028,0.661,0.87,0.576,0.145,0.255
174.008,0.55,0.877,0.759,0.304,0.0388
175.024,0.458,0.946,0.793,0.115,0.421
175.019,0.477,0.849,0.902,0.207,0.0634
174.012,0.379,0.921,0.239,0.208,0.074
174.987,0.465,0.939,0.0146,0.126,0.0527
174.033,0.474,0.927,0.00584,0.234,0.215
174,0.558,0.855,0.908,0.348,0.684
173.947,0.464,0.944,0.0907,0.224,0.0857
174.008,0.504,0.907,0.878,0.104,0.183
174.94,0.543,0.839,0.892,0.289,0.44
173.867,0.374,0.962,0.372,0.27,0.564
174.02,0.643,0.899,0.726,0.0695,0.121
174.032,0.488,0.922,0.906,0.0625,0.107
174.012,0.457,0.901,0.669,0.809,0.31
173.995,0.387,0.851,0.804,0.104,0.0525
172.059,0.682,0.886,0.0459,0.606,0.359
174.03,0.464,0.894,0.00116,0.0974,0.513
172.952,0.453,0.964,0.862,0.0775,0.191
173.996,0.409,0.902,0.784,0.0806,0.558
174,0.495,0.976,0.858,0.107,0.233
172.028,0.663,0.826,0.898,0.132,0.0355
170.033,0.415,0.719,0.0374,0.111,0.11
173.986,0.439,0.994,0.812,0.401,0.269
173.992,0.447,0.931,0.225,0.283,0.141
173.948,0.362,0.909,0.23,0.329,0.109
175.018,0.546,0.805,0.833,0.137,0.0767
174.007,0.298,0.822,0.104,0.156,0.158
173.958,0.476,0.891,6.54E-05,0.103,0.289
173.984,0.583,0.819,0.915,0.131,0.0692
171.976,0.588,0.867,0.168,0.198,0.413
175.016,0.563,0.966,0.712,0.449,0.415
170.013,0.612,0.846,0.044,0.25,0.162
174.024,0.556,0.762,0.785,0.129,0.306
174.039,0.5,0.907,0.729,0.0857,0.647
175,0.463,0.908,0.816,0.117,0.0434
174.007,0.449,0.898,0.000232,0.264,0.256
173.991,0.395,0.95,0.801,0.335,0.419
175.069,0.409,0.995,0.0251,0.0871,0.15
174.069,0.521,0.801,0.892,0.114,0.0374
175.037,0.593,0.993,0.0494,0.305,0.195
174.041,0.415,0.939,0.406,0.0892,0.159
175.014,0.346,0.92,0.747,0.153,0.0387
172.012,0.507,0.819,0.906,0.0984,0.544
173.029,0.393,0.936,0.00562,0.542,0.0692
174.018,0.688,0.658,0.558,0.656,0.338
176.016,0.478,0.983,0.574,0.374,0.41
173.978,0.399,0.972,0.913,0.132,0.086
170.008,0.521,0.905,0.7,0.0701,0.185
174,0.304,0.928,0.243,0.0519,0.0608
174.023,0.414,0.925,0.145,0.132,0.205
172.059,0.682,0.886,0.0459,0.606,0.359
174,0.818,0.712,0.0327,0.097,0.327
174.136,0.57,0.724,0.754,0.309,0.312
169.98,0.591,0.889,0.322,0.358,0.324
174.028,0.315,0.988,0.857,0.0979,0.213
174.014,0.576,0.506,0.365,0.118,0.0541
174.03,0.492,0.973,0.0167,0.391,0.14
174.02,0.696,0.858,0.912,0.0776,0.186
172.036,0.439,0.809,0.0735,0.105,0.158
174.005,0.592,0.954,0.0507,0.161,0.425
173.966,0.53,0.915,0.733,0.113,0.0775
173.903,0.452,0.798,0.00736,0.205,0.0394
174.999,0.441,0.999,0.0858,0.179,0.0373
173.995,0.298,0.989,0.468,0.294,0.0395
174.02,0.737,0.862,0.798,0.329,0.679
173.998,0.569,0.885,0.57,0.545,0.237
174.014,0.512,0.911,0.912,0.0756,0.0732
176.977,0.356,0.952,0.623,0.537,0.0539
173.986,0.513,0.912,0.687,0.1,0.348
173.981,0.439,0.881,0.861,0.322,0.056
175.005,0.517,0.871,0.482,0.0733,0.129
175.01,0.56,0.866,0.794,0.361,0.209
172.027,0.364,0.856,0.734,0.207,0.0581
173.993,0.788,0.907,0.286,0.0473,0.259
173.983,0.506,0.942,0.0533,0.141,0.366
174.977,0.584,0.919,0.709,0.0805,0.365
172.015,0.608,0.737,0.654,0.185,0.0541
172.028,0.456,0.795,0.899,0.119,0.238
174.95,0.832,0.621,0.0926,0.0895,0.598
174.019,0.463,0.819,0.184,0.11,0.0379
174.035,0.672,0.945,0.798,0.115,0.0466
173.983,0.486,0.986,0.684,0.219,0.241
174.015,0.386,0.954,0.0134,0.111,0.285
171.99,0.479,0.93,0.257,0.233,0.525
173.974,0.463,0.909,0.903,0.09,0.0694
173.96,0.787,0.816,0.632,0.381,0.0394
174.012,0.419,0.933,0.829,0.143,0.124
173.945,0.651,0.786,2.40E-05,0.836,0.434
174.997,0.53,0.906,0.778,0.111,0.0352
173.96,0.599,0.892,0.0517,0.0762,0.209
174.982,0.464,0.855,0.896,0.212,0.0647
174.058,0.454,0.834,0.0255,0.254,0.147
171.956,0.786,0.914,0.000166,0.0854,0.25
174.955,0.793,0.993,0.806,0.0653,0.409
174.016,0.574,0.819,0.887,0.165,0.0577
175.006,0.43,0.803,0.313,0.324,0.313
174.97,0.604,0.846,0.825,0.0761,0.0612
173.968,0.519,0.893,0.000911,0.0665,0.579
171.97,0.436,0.957,0.0833,0.0746,0.0602
173.932,0.514,0.82,5.59E-06,0.12,0.372
172.085,0.62,0.77,0.000479,0.113,0.239
170.015,0.651,0.954,0.793,0.11,0.535
171.966,0.583,0.969,0.888,0.304,0.117
173.997,0.417,0.906,0.0177,0.862,0.0376
174.994,0.51,0.891,0.000793,0.0966,0.41
174.991,0.459,0.803,0.522,0.471,0.481
172.126,0.631,0.873,0.000183,0.463,0.543
173.974,0.612,0.68,0.681,0.134,0.439
174.007,0.298,0.822,0.104,0.156,0.158
175.175,0.285,0.929,0,0.105,0.0773
173.953,0.44,0.957,0.316,0.308,0.336
173.986,0.677,0.632,0.919,0.21,0.108
174.014,0.698,0.7,0.341,0.168,0.149
174.01,0.65,0.817,0.73,0.168,0.325
173.969,0.662,0.787,0.752,0.0925,0.147
173.982,0.423,0.975,0.682,0.112,0.321
174.02,0.622,0.674,0.239,0.12,0.116
174.978,0.483,0.856,0.0203,0.386,0.0641
172.02,0.536,0.765,0.888,0.0926,0.0943
174.005,0.561,0.632,0.897,0.132,0.0886
174.042,0.437,0.452,0.000319,0.0854,0.0375
173.999,0.409,0.924,0.06,0.0989,0.194
172.005,0.617,0.913,0.00421,0.154,0.508
174.004,0.604,0.943,0.716,0.111,0.512
173.994,0.484,0.87,0,0.158,0.716
172.998,0.58,0.933,0.0754,0.0908,0.47
174.023,0.451,0.991,0.752,0.334,0.218
175,0.428,0.991,0.954,0.381,0.555
172.022,0.578,0.776,0.924,0.0597,0.081
174.006,0.603,0.889,0.919,0.351,0.774
174.016,0.516,0.698,0.831,0.174,0.0982
173.994,0.478,0.826,0.149,0.205,0.0297
174.009,0.43,0.954,0.0303,0.376,0.218
173.969,0.486,0.955,0.846,0.356,0.668
174.056,0.349,0.899,0.206,0.0954,0.0974
174.031,0.582,0.84,0.72,0.0787,0.115
174.001,0.607,0.845,0.645,0.0852,0.205
173.964,0.43,0.889,0.218,0.397,0.18
173.963,0.256,0.947,0.228,0.112,0.0703
173.987,0.602,0.961,0.227,0.555,0.592
174.002,0.475,0.911,0.0426,0.067,0.412
174.008,0.595,0.908,0.866,0.105,0.117
174.004,0.38,0.971,0.852,0.745,0.515
172.998,0.655,0.762,0.192,0.0701,0.496
173.94,0.596,0.639,0.859,0.117,0.102
173.874,0.516,0.86,0,0.0858,0.35
174.003,0.543,0.754,0.853,0.102,0.0375
173.99,0.362,0.928,0.184,0.0811,0.345
174.037,0.506,0.928,0.00246,0.11,0.132
174.068,0.584,0.989,0.0368,0.377,0.156
174.994,0.435,0.866,0.00452,0.236,0.119
174.029,0.589,0.562,0.85,0.112,0.0872
174.022,0.457,0.935,0.239,0.163,0.114
173.94,0.558,0.857,0.19,0.0681,0.143
175.054,0.51,0.935,0.19,0.0757,0.494
174.967,0.63,0.928,1.99E-05,0.0978,0.127
174.004,0.735,0.957,0.00435,0.0965,0.732
175.453,0.541,0.866,0.633,0.341,0.0436
173.992,0.634,0.657,0.595,0.0385,0.385
171.983,0.557,0.957,0.798,0.124,0.194
173.964,0.503,0.757,0.913,0.311,0.0383
175.157,0.438,0.941,0.297,0.112,0.162
174.05,0.39,0.784,0.78,0.42,0.0743
173.046,0.5,0.838,0.0434,0.31,0.0393
173.858,0.643,0.857,0.694,0.337,0.103
175.003,0.415,0.756,0.115,0.0651,0.0317
172.962,0.517,0.648,0.201,0.0477,0.0554
174.017,0.486,0.903,0.541,0.181,0.0928
174.06,0.491,0.949,0.00143,0.409,0.487
175.033,0.472,0.952,0.356,0.426,0.373
173.996,0.438,0.948,0.755,0.204,0.381
174.033,0.496,0.956,0.0315,0.362,0.393
173.985,0.439,0.853,0.851,0.172,0.0371
174.05,0.661,0.519,0.869,0.101,0.0371
173.971,0.303,0.995,0.00424,0.13,0.221
171.981,0.623,0.909,0.00405,0.0829,0.668
174.026,0.474,0.942,0.000261,0.16,0.3
174.029,0.436,0.75,0.968,0.238,0.0701
173.934,0.525,0.941,0.0248,0.18,0.341
174.102,0.474,0.894,0,0.134,0.464
170.062,0.527,0.997,0.797,0.179,0.426
176.002,0.402,0.927,0.932,0.168,0.0789
171.934,0.696,0.971,0.54,0.128,0.171
173.989,0.55,0.974,0.89,0.151,0.235
173.898,0.384,0.868,0.965,0.127,0.136
173.941,0.35,0.907,0.57,0.15,0.157
174.013,0.526,0.721,0.68,0.523,0.0391
175.065,0.534,0.877,0.703,0.0788,0.507
174.906,0.495,0.869,0.107,0.134,0.109
175.942,0.51,0.825,0.838,0.0864,0.531
175.002,0.612,0.806,0.283,0.0991,0.277
174,0.575,0.803,0.26,0.842,0.517
177.1,0.667,0.886,0.00189,0.119,0.205
172.038,0.732,0.864,0.511,0.123,0.152
171.965,0.472,0.887,0.687,0.164,0.118
172.212,0.548,0.933,0.000118,0.136,0.7
173.029,0.468,0.678,0.369,0.0523,0.111
174.072,0.517,0.933,0.000309,0.254,0.0528
173.969,0.343,0.905,0.875,0.0792,0.0683
174.988,0.459,0.782,0.0558,0.577,0.165
173.998,0.716,0.787,0.0171,0.155,0.308
174.013,0.421,0.875,0.701,0.164,0.0392
173.092,0.369,0.809,6.43E-05,0.14,0.315
173.992,0.634,0.657,0.595,0.0385,0.385
174.084,0.792,0.656,0.023,0.0896,0.0912
171.994,0.772,0.964,0,0.0876,0.87
174.007,0.449,0.898,0.000232,0.264,0.256
173.992,0.589,0.484,0.804,0.0638,0.217
174.071,0.464,0.794,0.00431,0.339,0.218
173.9,0.349,0.909,0.000152,0.151,0.265
175.015,0.647,0.777,0.54,0.0921,0.291
172.034,0.462,0.931,0.243,0.0933,0.331
174.988,0.398,0.956,0.0935,0.384,0.0396
173.998,0.467,0.837,0.9,0.0885,0.0989
172.087,0.543,0.906,0.0854,0.138,0.0679
175.036,0.434,0.881,0.846,0.376,0.127
172.056,0.379,0.869,0.725,0.147,0.184
173.035,0.663,0.864,0.028,0.389,0.28
174.976,0.506,0.608,0.875,0.0739,0.0639
173.874,0.434,0.901,0.0173,0.101,0.173
174.056,0.552,0.915,0.541,0.0925,0.232
174.002,0.515,0.99,0.171,0.528,0.234
174.931,0.442,0.648,0.469,0.662,0.1
173.914,0.327,0.92,0.00155,0.0915,0.0595
174.002,0.581,0.927,0.0582,0.119,0.216
173.966,0.629,0.907,0.055,0.327,0.392
175.016,0.504,0.875,0.906,0.0391,0.417
171.968,0.534,0.973,0.423,0.111,0.347
174.03,0.572,0.802,0.000101,0.135,0.555
172.007,0.423,0.982,0.585,0.256,0.425
174.013,0.499,0.836,1.53E-05,0.0548,0.363
174.005,0.663,0.738,0.828,0.0639,0.712
171.052,0.587,0.749,0.853,0.0639,0.252
175.052,0.621,0.784,0.757,0.128,0.283
173.975,0.467,0.882,0.000857,0.179,0.155
174.03,0.566,0.85,0.00166,0.14,0.0821
174.043,0.445,0.933,0.589,0.057,0.0368
174.019,0.396,0.892,0.043,0.109,0.0345
174.99,0.548,0.668,0.0913,0.414,0.264
174.02,0.694,0.646,0.858,0.0723,0.345
173.986,0.488,0.883,0.898,0.162,0.237
173.993,0.629,0.751,0.378,0.215,0.317
174.046,0.588,0.896,0.00159,0.072,0.112
173.898,0.537,0.906,0.0187,0.319,0.504
174.031,0.509,0.923,0.788,0.0536,0.27
175.008,0.521,0.805,0.87,0.175,0.2
174.002,0.551,0.619,0.89,0.1,0.0368
173.986,0.575,0.798,3.99E-05,0.601,0.679
174.04,0.571,0.942,0.777,0.239,0.271
174.031,0.703,0.816,0.862,0.0874,0.188
174.987,0.429,0.737,1.41E-05,0.12,0.297
172.002,0.617,0.939,0.746,0.608,0.0551
172.001,0.561,0.986,0.893,0.156,0.148
175.09,0.734,0.942,0.812,0.308,0.0773
174.018,0.514,0.83,0.55,0.039,0.299
174.073,0.433,0.896,0.872,0.363,0.0659
175.001,0.621,0.874,0.921,0.073,0.761
172.038,0.681,0.919,0.653,0.0721,0.456
174.034,0.411,0.917,0.475,0.313,0.161
173.035,0.534,0.874,0.701,0.125,0.345
175.004,0.376,0.795,0.155,0.123,0.153
172.029,0.421,0.995,0.855,0.367,0.493
172.018,0.573,0.885,0.00551,0.109,0.0754
175.005,0.514,0.906,0.108,0.0935,0.059
173.982,0.547,0.612,0.489,0.112,0.0982
174.078,0.703,0.814,0.000117,0.0755,0.354
172.047,0.691,0.929,0.904,0.0589,0.0686
175.046,0.5,0.963,0.784,0.0495,0.158
175.043,0.514,0.949,0.646,0.89,0.216
174.968,0.572,0.988,0.836,0.0906,0.143
173.994,0.659,0.871,0.849,0.0917,0.119
173.918,0.679,0.834,0.523,0.415,0.0392
172.019,0.551,0.933,0.00039,0.0778,0.395
174.072,0.621,0.95,0.000118,0.0984,0.471
174.976,0.608,0.77,0.672,0.0904,0.037
174.03,0.608,0.94,0.0238,0.0794,0.298
175,0.455,0.926,0.81,0.0993,0.27
173.999,0.655,0.833,0.853,0.105,0.426
174.034,0.523,0.648,0.918,0.113,0.0389
171.92,0.563,0.797,0.107,0.0797,0.0804
174.005,0.487,0.846,0.799,0.0439,0.645
172.002,0.674,0.935,0.902,0.0733,0.517
174.009,0.403,0.967,0.545,0.106,0.0782
173.962,0.501,0.861,0.00411,0.178,0.119
174.022,0.704,0.71,0.161,0.0984,0.399
175.025,0.333,0.836,0.252,0.162,0.049
172.07,0.541,0.775,0.899,0.127,0.0411
174.979,0.446,0.843,0.806,0.302,0.0594
172.96,0.573,0.946,0.335,0.114,0.353
173.991,0.54,0.871,0.043,0.133,0.122
174.094,0.222,0.919,0.703,0.0851,0.077
174.032,0.505,0.891,0.715,0.13,0.269
172.017,0.511,0.872,0.895,0.0902,0.268
174.04,0.434,0.947,0.91,0.114,0.4
173.09,0.516,0.946,0.838,0.127,0.153
174.013,0.461,0.918,0.0276,0.0984,0.0379
174.033,0.613,0.959,0.768,0.125,0.0883
174.021,0.478,0.862,2.62E-06,0.501,0.45
175.024,0.407,0.9,0.0041,0.239,0.439
174.054,0.577,0.903,0.281,0.405,0.844
174.007,0.566,0.988,0.744,0.0812,0.841
173.964,0.503,0.757,0.913,0.311,0.0383
173.99,0.566,0.846,0.715,0.645,0.0818
171.928,0.515,0.946,0.92,0.111,0.479
173.973,0.514,0.954,0.887,0.0832,0.334
173.003,0.492,0.715,0.868,0.111,0.178
173.99,0.563,0.83,0.863,0.107,0.246
172.074,0.563,0.833,0.00124,0.108,0.336
174.004,0.678,0.725,0.803,0.13,0.214
173.98,0.481,0.866,0.638,0.311,0.53
174.014,0.568,0.782,1.26E-06,0.336,0.385
176.002,0.437,0.964,0.635,0.0535,0.425
174.05,0.408,0.992,0.954,0.197,0.202
174.068,0.536,0.825,0.172,0.179,0.301
173.972,0.497,0.866,0.465,0.106,0.0742
173.918,0.316,0.915,0.787,0.301,0.108
172.097,0.585,0.715,0.739,0.159,0.347
175.081,0.435,0.956,0.178,0.467,0.148
175.013,0.397,0.949,0.472,0.246,0.576
173.975,0.376,0.927,0.0125,0.155,0.0442
174.058,0.647,0.778,0.141,0.118,0.321
173.962,0.44,0.969,0.00299,0.362,0.623
173.953,0.506,0.919,0.68,0.417,0.374
174.992,0.611,0.842,0.901,0.124,0.262
174.01,0.551,0.771,0.068,0.269,0.324
173.984,0.45,0.979,0.918,0.182,0.148
170.04,0.538,0.74,0.623,0.0798,0.254
173.969,0.403,0.957,0.145,0.0988,0.078
173.018,0.353,0.773,0.243,0.0652,0.0713
175.012,0.507,0.961,0.848,0.0781,0.176
174.025,0.425,0.594,0.0844,0.0713,0.0384
175.029,0.504,0.965,0.835,0.163,0.407
175.017,0.156,0.975,0.277,0.133,0.108
174.024,0.588,0.702,0.725,0.0767,0.182
174.058,0.709,0.911,0.525,0.11,0.379
174.005,0.49,0.933,0.131,0.0995,0.0394
174.054,0.499,0.801,0.675,0.0839,0.0615
173.961,0.441,0.97,0.879,0.337,0.364
174.002,0.441,0.942,0.0326,0.432,0.466
173.952,0.391,0.868,0.044,0.364,0.115
171.998,0.529,0.748,0.869,0.105,0.0807
174.034,0.711,0.903,0.256,0.0955,0.0757
174.984,0.475,0.8,0.0107,0.0852,0.183
174.006,0.498,0.689,0.00456,0.181,0.147
173.995,0.425,0.731,0.919,0.1,0.105
174.998,0.37,0.925,0.000302,0.142,0.119
174.016,0.486,0.996,0.806,0.274,0.791
174.99,0.445,0.99,0.668,0.653,0.0869
173.985,0.385,0.956,0.624,0.274,0.372
170.014,0.523,0.8,0.793,0.169,0.377
173.99,0.567,0.9,0.665,0.133,0.08
174.02,0.684,0.824,0.899,0.066,0.33
173.96,0.633,0.769,0.523,0.0961,0.182
173.981,0.7,0.659,0.0471,0.103,0.0385
174.012,0.434,0.974,0.0223,0.501,0.545
175.023,0.629,0.924,0.434,0.337,0.19
174.002,0.515,0.99,0.171,0.528,0.234
175.225,0.627,0.789,0.746,0.09,0.0597
170.026,0.623,0.931,0.869,0.0851,0.5
174.9,0.578,0.936,0.0257,0.226,0.183
172.019,0.716,0.92,0.917,0.227,0.659
173.989,0.375,0.881,0.119,0.293,0.0399
173.999,0.574,0.746,0.655,0.0564,0.284
175.999,0.551,0.793,0.000333,0.0909,0.299
174.059,0.457,0.98,0.817,0.0988,0.332
174.841,0.541,0.925,0.571,0.0893,0.419
174.002,0.429,0.746,0.00768,0.106,0.488
175.006,0.458,0.808,0.782,0.296,0.0324
173.984,0.55,0.979,0.574,0.0915,0.5
172.104,0.537,0.92,1.14E-05,0.0547,0.22
174.026,0.565,0.984,0.901,0.253,0.263
177.002,0.559,0.94,0.0652,0.0618,0.502
174.057,0.458,0.976,0.111,0.151,0.149
175.035,0.586,0.953,0.00118,0.322,0.314
173.885,0.629,0.841,0.872,0.0773,0.0346
174.124,0.419,0.967,0.812,0.167,0.0755
173.974,0.546,0.876,0.871,0.378,0.162
174.097,0.541,0.979,0.34,0.791,0.689
173.999,0.438,0.949,9.47E-05,0.175,0.0396
171.999,0.59,0.738,0.67,0.126,0.41
171.98,0.562,0.768,0.829,0.118,0.291
174.002,0.455,0.974,0.851,0.362,0.464
172.048,0.639,0.885,0.151,0.348,0.504
176.994,0.556,0.857,0.909,0.103,0.554
174,0.459,0.966,0.00188,0.18,0.303
174.007,0.422,0.978,0.000299,0.196,0.165
173.982,0.589,0.734,0.711,0.123,0.242
174.016,0.453,0.96,0.855,0.292,0.506
174.023,0.621,0.892,0.239,0.118,0.232
174.012,0.471,0.891,2.97E-06,0.149,0.309
171.995,0.334,0.754,0.498,0.166,0.104
172.021,0.706,0.908,0.465,0.217,0.141
174.999,0.545,0.986,0.678,0.648,0.102
173.971,0.445,0.953,0.0131,0.703,0.426
173.988,0.511,0.924,0.439,0.962,0.137
171.979,0.633,0.73,0.74,0.323,0.776
175.985,0.656,0.83,0.834,0.112,0.0727
173.985,0.492,0.891,0.8,0.0593,0.228
174.028,0.35,0.985,0.0699,0.21,0.537
174.029,0.511,0.94,0.813,0.326,0.236
174.976,0.585,0.964,0.696,0.0523,0.592
172.028,0.691,0.592,0.85,0.106,0.224
173.888,0.439,0.842,0.000112,0.142,0.182
174.036,0.556,0.875,0.881,0.0898,0.373
174.09,0.5,0.899,0.154,0.103,0.094
175.084,0.328,0.958,0.864,0.343,0.436
173.975,0.375,0.983,0.691,0.107,0.157
174.003,0.43,0.991,0.128,0.221,0.139
174.067,0.374,0.942,0.849,0.0716,0.0842
174.026,0.825,0.801,0.764,0.937,0.48
175.128,0.517,0.886,0.00252,0.137,0.213
173.914,0.613,0.735,0.000463,0.0991,0.395
173.017,0.611,0.792,0.476,0.0885,0.394
174.015,0.477,0.882,0.21,0.44,0.343
175.013,0.525,0.728,0.876,0.0823,0.137
174.032,0.457,0.926,0.000167,0.243,0.15
174.026,0.598,0.722,0.294,0.311,0.367
171.981,0.53,0.656,0.796,0.0933,0.0358
173.968,0.519,0.893,0.000911,0.0665,0.579
172.019,0.661,0.871,0.859,0.123,0.157
173.969,0.502,0.881,0.892,0.112,0.0788
172.035,0.613,0.884,0.785,0.0684,0.0922
174.986,0.427,0.955,0.859,0.201,0.441
172.057,0.528,0.866,0.832,0.0374,0.488
173.894,0.569,0.944,0.763,0.344,0.234
174.006,0.603,0.889,0.919,0.351,0.774
173.997,0.657,0.923,0.874,0.0615,0.32
174.988,0.465,0.938,0.0242,0.118,0.0534
171.824,0.428,0.952,0.0391,0.135,0.148
175.003,0.855,0.67,0.0139,0.0611,0.382
173.979,0.552,0.852,0.38,0.352,0.192
171.905,0.508,0.959,0.806,0.195,0.149
173.97,0.544,0.942,0.435,0.631,0.303
175.025,0.502,0.772,0.839,0.146,0.159
172.021,0.804,0.808,0.708,0.32,0.144
174.033,0.61,0.959,0.841,0.0538,0.469
172.013,0.509,0.952,0.773,0.719,0.343
174.953,0.362,0.941,0.552,0.0872,0.103
174.043,0.626,0.962,0.646,0.408,0.736
175.02,0.697,0.943,0.869,0.039,0.733
173.982,0.506,0.944,0.628,0.15,0.418
174.091,0.526,0.924,0.612,0.118,0.115
172.082,0.611,0.989,0.835,0.0782,0.391
