rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,borough
6995,1.0,1,1000,1,6.0,109,0,0,0,0,0,0,0,0,West Village,Manhattan
2550,2.0,1,900,7,1.0,88,0,0,0,0,0,0,0,0,Greenpoint,Brooklyn
1800,2.0,1,920,5,4.0,62,0,0,0,0,0,0,0,0,Rego Park,Queens
2250,0.0,1,562,1,3.0,6,0,0,1,0,0,0,0,0,Long Island City,Queens
1275,0.0,1,490,4,7.0,56,1,0,0,0,0,0,0,0,Gravesend,Brooklyn
3225,0.0,1,490,5,7.0,11,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
4707,2.0,2,1259,3,29.0,16,1,0,0,0,0,0,0,0,Long Island City,Queens
12000,2.0,2,2300,2,6.0,109,0,0,0,0,0,0,0,0,Chelsea,Manhattan
2600,0.0,1,525,5,2.0,101,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
6200,4.0,2,1500,4,1.0,116,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
3895,0.0,1,474,5,3.0,13,1,0,0,0,0,0,0,0,West Village,Manhattan
2695,1.0,1,750,3,5.0,90,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2695,0.0,1,440,3,19.0,37,0,0,0,1,1,0,0,1,Midtown,Manhattan
3195,1.0,1,625,4,3.0,30,0,1,0,1,1,1,0,1,Battery Park City,Manhattan
12500,2.0,2,1994,1,1.0,14,0,0,0,1,0,0,0,0,Chelsea,Manhattan
3150,1.0,1,730,9,9.0,57,0,0,0,0,0,0,0,0,Midtown East,Manhattan
3800,1.0,1,700,10,9.0,9,1,0,1,0,0,1,0,0,Gramercy Park,Manhattan
10400,2.0,2,1260,3,36.0,11,1,0,0,0,0,0,0,0,Flatiron,Manhattan
2600,1.0,1,900,6,1.0,117,0,0,0,0,0,0,0,0,Carroll Gardens,Brooklyn
5454,2.0,2,1200,1,18.0,51,1,0,0,0,0,0,0,0,Midtown West,Manhattan
1800,2.0,1,1000,10,1.0,85,1,0,0,0,0,0,0,0,Ridgewood,Queens
3400,1.0,1,795,0,26.0,48,1,0,0,1,1,0,0,0,Midtown,Manhattan
3395,1.0,1,775,4,3.0,106,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
3525,1.0,1,642,4,15.0,18,1,0,0,1,1,0,1,1,Upper West Side,Manhattan
2295,1.0,1,585,6,2.0,96,0,0,0,0,0,0,0,0,East Village,Manhattan
2600,0.0,1,513,2,19.0,31,0,0,0,1,1,1,1,1,Upper West Side,Manhattan
4700,2.0,2,1000,4,7.0,30,0,1,0,1,1,1,0,1,Midtown South,Manhattan
3800,3.0,1,1250,3,2.0,117,0,0,0,0,0,0,0,0,Park Slope,Brooklyn
3350,1.0,1,667,2,14.0,9,1,0,0,0,0,0,0,0,Midtown West,Manhattan
3295,2.0,2,1000,9,1.0,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
7350,2.0,2,1090,2,30.0,17,1,0,0,0,0,0,0,0,Flatiron,Manhattan
3100,1.0,1,750,3,3.0,90,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
6840,3.0,2,1285,7,10.0,33,1,0,0,1,0,0,0,1,Battery Park City,Manhattan
3750,2.0,2,1060,3,4.0,6,0,0,0,0,0,0,0,0,Bushwick,Brooklyn
2600,2.0,1,700,8,2.0,86,1,0,0,0,0,0,0,0,Greenpoint,Brooklyn
7300,2.0,2,1333,43,18.0,8,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2700,1.0,1,700,6,2.0,101,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
3495,2.0,1,1000,4,1.0,91,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
7800,3.0,2,1425,3,9.0,54,0,1,0,1,1,1,0,1,Upper East Side,Manhattan
2750,0.0,1,500,3,4.0,28,0,0,0,1,1,1,0,0,Midtown East,Manhattan
16900,2.0,2,1599,2,27.0,56,0,0,1,1,1,1,0,1,Upper West Side,Manhattan
5975,2.0,2,1224,1,19.0,19,1,0,0,0,0,0,0,0,Midtown West,Manhattan
6115,2.0,2,1030,7,3.0,5,1,0,0,0,0,0,0,0,Chelsea,Manhattan
6045,1.0,1,747,3,35.0,6,1,0,0,0,0,0,0,0,Chelsea,Manhattan
3020,3.0,2,1774,4,1.0,8,0,0,0,0,0,1,0,0,Washington Heights,Manhattan
2395,3.0,1,950,4,1.0,109,0,0,0,0,0,0,0,0,Bushwick,Brooklyn
2895,0.0,1,495,2,12.0,85,1,0,0,0,0,0,0,0,Financial District,Manhattan
4500,2.0,2,1042,1,43.0,3,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
3500,0.0,1,615,2,29.0,38,0,0,0,0,0,0,0,0,Midtown West,Manhattan
10000,2.0,2,1508,1,8.0,89,0,0,0,1,1,1,0,0,Upper East Side,Manhattan
1500,0.0,1,639,3,5.0,106,0,0,0,0,0,0,0,0,East Harlem,Manhattan
6900,1.0,1,980,2,12.0,75,0,0,0,0,0,0,0,0,Central Park South,Manhattan
3800,1.0,1,650,6,20.0,8,0,0,0,0,0,0,1,0,Midtown East,Manhattan
5100,2.0,2,1012,12,12.0,32,0,0,0,0,0,0,0,0,Midtown East,Manhattan
3200,2.0,1,1000,4,2.0,106,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
15000,3.0,3,2300,4,5.0,111,0,1,0,1,1,0,0,0,Chelsea,Manhattan
3195,2.0,1,800,8,1.0,115,0,0,0,0,0,0,0,0,Midtown West,Manhattan
12495,3.0,3,1847,4,19.0,7,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2000,1.0,1,900,4,3.0,70,0,0,0,0,0,0,0,0,Rego Park,Queens
8995,2.0,2,1600,3,9.0,91,0,0,0,0,0,0,0,0,Central Park South,Manhattan
3250,0.0,1,726,1,4.0,76,0,0,1,0,0,1,0,0,Financial District,Manhattan
4360,1.0,1,704,3,8.0,54,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
1695,1.0,1,719,7,6.0,56,1,0,0,0,0,0,0,0,Brighton Beach,Brooklyn
3095,0.0,1,520,4,6.0,19,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2995,1.0,1,600,8,1.0,96,0,0,0,1,1,0,0,1,East Village,Manhattan
3650,1.0,1,700,13,16.0,9,1,0,0,0,0,0,0,0,Midtown West,Manhattan
4325,2.0,2,1130,2,2.0,6,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2900,0.0,1,549,7,16.0,16,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
4000,1.0,1,750,3,32.0,31,0,0,0,1,1,0,0,0,Midtown East,Manhattan
4047,1.0,1,659,1,2.0,29,1,0,0,0,0,0,0,0,Chelsea,Manhattan
4200,1.0,1,950,1,2.0,76,0,0,1,1,0,0,0,0,Midtown West,Manhattan
18000,3.0,2,2316,5,7.0,102,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2400,2.0,1,1200,18,2.0,106,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
3595,2.0,2,1068,3,8.0,12,1,0,0,0,0,0,0,0,Central Harlem,Manhattan
14950,3.0,2,2200,3,7.0,1,0,0,0,0,0,0,0,0,Lower East Side,Manhattan
8500,2.0,2,1322,5,9.0,84,0,0,1,0,1,0,0,0,Upper West Side,Manhattan
5000,3.0,2,1200,3,12.0,96,0,0,0,0,0,0,0,0,Midtown South,Manhattan
2250,2.0,1,1100,14,3.0,60,1,0,0,0,0,0,0,0,Flushing,Queens
10905,3.0,2,1400,6,30.0,6,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
3695,1.0,1,520,2,17.0,29,1,1,0,1,1,0,0,0,Upper East Side,Manhattan
4355,1.0,1,821,6,11.0,14,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
14900,2.0,2,1600,2,33.0,56,0,1,1,1,1,1,0,1,Upper West Side,Manhattan
5050,0.0,1,885,3,9.0,52,1,0,0,0,0,0,0,0,Tribeca,Manhattan
3395,1.0,1,700,10,26.0,4,1,0,0,0,1,0,0,0,Long Island City,Manhattan
5500,2.0,1,1200,5,12.0,80,1,0,0,0,0,0,0,0,Midtown East,Manhattan
3088,0.0,1,565,13,15.0,1,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
7500,2.0,2,1287,5,2.0,110,0,1,1,1,1,1,0,1,Flatiron,Manhattan
1700,0.0,1,450,2,2.0,77,0,0,1,0,1,0,0,0,Windsor Terrace,Brooklyn
3775,1.0,1,660,2,16.0,120,1,0,0,0,0,0,0,0,Financial District,Manhattan
4500,1.0,1,1052,7,10.0,16,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
8100,2.0,2,1565,5,26.0,37,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
3276,0.0,1,557,4,8.0,47,1,0,1,1,0,1,0,0,Financial District,Manhattan
2650,0.5,1,600,4,4.0,52,0,0,0,0,0,0,0,0,Midtown West,Manhattan
1846,2.0,1,900,5,1.0,106,1,0,0,0,0,0,0,0,Crown Heights,Brooklyn
1995,1.0,1,475,8,5.0,91,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
13250,2.0,2,1576,5,3.0,2,0,0,0,0,0,0,0,0,Chelsea,Manhattan
3225,1.0,1,684,2,4.0,90,1,1,1,1,1,1,0,1,Financial District,Manhattan
6900,1.0,1,1000,1,2.0,109,0,0,0,0,0,0,0,0,West Village,Manhattan
7500,2.0,2,1700,1,3.0,95,0,0,0,0,0,1,0,0,Tribeca,Manhattan
3110,1.0,1,680,3,29.0,16,1,0,0,0,0,0,0,0,Long Island City,Queens
3650,1.0,1,800,5,12.0,30,0,0,1,1,1,0,0,1,Midtown East,Manhattan
2395,3.0,1,950,4,1.0,109,0,0,0,0,0,0,0,0,Bushwick,Brooklyn
13800,2.0,2,1410,43,22.0,8,0,0,0,0,1,1,0,0,Battery Park City,Manhattan
3200,0.0,1,515,0,9.0,87,0,0,0,1,1,0,0,0,Financial District,Manhattan
2630,0.0,1,529,7,10.0,29,1,0,0,0,0,1,0,0,Upper West Side,Manhattan
2245,0.0,1,600,7,11.0,9,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
2450,1.0,1,650,4,4.0,116,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2300,1.0,1,950,3,3.0,85,1,0,0,0,0,0,0,0,Sunnyside,Queens
3500,1.0,1,840,2,6.0,13,0,0,0,0,1,1,0,0,Financial District,Manhattan
2950,1.0,1,757,2,2.0,8,0,0,0,0,0,0,0,0,Long Island City,Queens
4300,1.0,1,650,2,10.0,89,1,1,1,1,1,1,0,0,Midtown,Manhattan
2700,1.0,1,617,5,4.0,8,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2550,1.0,1,550,2,3.0,96,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
3095,0.0,1,570,4,26.0,15,0,0,0,0,0,0,0,0,Midtown,Manhattan
3600,1.0,1,629,7,24.0,39,1,0,1,1,0,1,0,0,Midtown East,Manhattan
2700,1.0,1,550,4,1.0,106,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
7246,2.0,2,1080,1,8.0,89,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
3300,2.0,1,900,6,2.0,96,0,0,0,0,0,0,0,0,Park Slope,Brooklyn
2400,0.0,1,500,8,3.0,29,0,0,0,1,0,1,1,0,Upper East Side,Manhattan
2250,0.0,1,400,4,3.0,96,1,0,0,1,1,1,0,1,Upper East Side,Manhattan
2800,2.0,1,600,5,3.0,116,0,0,0,0,0,0,0,0,Lower East Side,Manhattan
2251,2.0,1,900,5,3.0,55,0,0,0,0,0,0,0,0,Kensington,Brooklyn
2390,0.0,1,505,1,6.0,75,0,0,1,0,0,0,0,0,Upper West Side,Manhattan
3300,0.0,1,615,2,21.0,38,0,0,0,1,1,0,0,0,Midtown West,Manhattan
7950,2.0,2,1487,9,35.0,15,1,0,1,0,1,1,0,0,Midtown East,Manhattan
2700,0.0,1,575,6,2.0,53,0,0,1,1,1,1,0,1,Midtown East,Manhattan
7556,3.0,3,1967,16,3.0,65,1,0,1,1,1,0,0,1,Upper East Side,Manhattan
4200,1.0,1,925,4,2.0,106,0,0,0,0,1,1,0,0,Williamsburg,Brooklyn
7995,2.0,2,868,3,6.0,115,0,0,0,0,0,0,0,0,Soho,Manhattan
4175,1.0,1,707,2,4.0,13,1,0,0,0,0,0,0,0,Lower East Side,Manhattan
7250,2.0,2,1127,2,25.0,10,0,0,0,0,1,0,0,0,Chelsea,Manhattan
2675,2.0,1,1000,5,5.0,8,1,0,0,0,0,0,0,0,Bushwick,Brooklyn
2375,1.0,1,600,9,1.0,59,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
4000,3.0,1,1000,4,2.0,8,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
3029,1.0,1,655,7,3.0,2,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
5500,2.0,2,1078,2,14.0,25,1,0,0,1,1,1,0,1,Upper East Side,Manhattan
2500,3.0,1,1000,1,1.0,76,0,0,0,0,0,0,0,0,Sunset Park,Brooklyn
7550,2.0,2,1510,5,6.0,2,0,0,0,0,0,0,0,0,Tribeca,Manhattan
2850,0.0,1,579,1,22.0,104,1,0,0,0,0,0,0,0,Midtown South,Manhattan
1625,0.0,1,500,4,3.0,70,0,0,0,0,0,0,0,0,Rego Park,Queens
4300,2.0,1,896,1,2.0,75,0,0,0,1,1,0,0,1,Upper West Side,Manhattan
5275,1.0,1,688,3,15.0,11,1,0,0,0,0,0,0,0,Flatiron,Manhattan
3138,0.0,1,440,5,8.0,1,1,0,0,0,0,0,0,0,DUMBO,Brooklyn
1900,0.0,1,300,3,4.0,116,0,0,1,1,1,1,0,0,Upper West Side,Manhattan
3795,1.0,1,862,4,9.0,108,1,0,0,0,0,0,0,0,Financial District,Manhattan
3300,2.0,2,1100,3,9.0,6,0,0,0,0,0,0,0,0,Flushing,Queens
4795,3.0,2,1000,1,7.0,12,0,0,1,0,1,1,0,0,Financial District,Manhattan
2800,1.0,1,908,1,22.0,25,0,0,0,0,0,0,0,0,Forest Hills,Queens
5000,1.0,1,836,2,5.0,10,1,0,0,0,0,0,1,0,Chelsea,Manhattan
3250,1.0,1,680,3,5.0,116,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
3700,4.0,1,1000,4,2.0,106,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
5758,2.0,2,1079,4,11.0,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
6300,1.0,2,1000,4,36.0,33,0,0,0,1,0,0,0,0,Midtown,Manhattan
2495,0.0,1,500,2,1.0,56,0,0,0,1,1,0,0,0,Greenwich Village,Manhattan
3795,1.0,1,688,0,15.0,87,0,0,0,0,0,0,0,0,Financial District,Manhattan
4995,2.0,2,1779,4,1.0,96,0,0,0,1,1,0,1,0,Financial District,Manhattan
6115,2.0,2,1033,8,20.0,16,1,1,0,1,1,0,0,0,Midtown East,Manhattan
2365,0.0,1,400,2,3.0,91,0,0,0,0,0,0,0,0,East Village,Manhattan
5900,3.0,2,1248,8,5.0,3,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
6650,4.0,2,1501,3,6.0,2,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
5020,2.0,2,962,10,7.0,16,1,0,0,0,0,0,0,0,Midtown West,Manhattan
5651,2.0,2,1022,4,18.0,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
7700,3.0,3,1400,4,10.0,27,0,1,1,1,1,1,0,0,Upper East Side,Manhattan
3575,1.0,1,591,6,8.0,113,1,0,1,0,1,1,0,0,Upper West Side,Manhattan
3095,2.0,2,1001,3,5.0,74,1,0,0,0,0,0,0,0,Sunnyside,Queens
4600,2.0,1,1100,9,6.0,81,1,0,1,1,1,0,0,1,Upper East Side,Manhattan
1950,2.0,1,1000,5,18.0,56,0,0,0,1,0,0,0,0,Kew Gardens,Queens
2500,2.0,1,800,6,3.0,88,0,0,0,0,0,0,0,0,Greenpoint,Brooklyn
3700,1.0,1,892,16,8.0,65,0,0,0,1,1,0,0,0,Upper East Side,Manhattan
7450,2.0,1,1000,3,3.0,61,0,0,0,0,0,0,0,0,Nolita,Manhattan
4625,1.0,1,750,6,18.0,11,1,0,1,1,0,1,0,1,Battery Park City,Manhattan
4725,1.0,1,715,2,5.0,17,1,0,0,0,0,0,0,0,Flatiron,Manhattan
3162,1.0,1,812,5,5.0,52,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
1450,1.0,1,700,12,5.0,78,0,0,0,0,0,0,0,0,East Flatbush,Brooklyn
3000,1.0,1,894,7,11.0,9,0,0,0,0,0,0,1,0,Central Harlem,Manhattan
4720,1.0,1,691,4,4.0,2,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1375,0.0,1,552,6,4.0,59,1,0,0,0,0,0,0,0,Gravesend,Brooklyn
4700,1.0,1,651,4,32.0,16,1,0,0,0,0,0,0,0,Chelsea,Manhattan
11000,4.0,3,2127,4,14.0,10,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
4300,2.0,2,915,2,3.0,5,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2500,0.0,1,550,5,11.0,52,1,0,0,0,1,0,0,0,Upper East Side,Manhattan
3495,1.0,1,750,3,6.0,51,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
3990,1.0,1,700,2,15.0,9,1,0,0,0,0,0,0,0,Financial District,Manhattan
4200,1.0,1,650,1,20.0,31,0,0,0,1,0,0,0,0,Flatiron,Manhattan
4800,2.0,2,1100,7,10.0,5,1,1,0,0,0,0,0,0,Carroll Gardens,Brooklyn
2000,1.0,1,850,2,5.0,106,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2100,0.0,1,487,10,4.0,6,1,0,0,0,0,0,0,0,Astoria,Queens
3600,0.0,1,650,10,8.0,0,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2300,1.0,1,802,10,3.0,7,0,0,0,1,0,0,0,0,Kew Gardens,Queens
2125,2.0,1,750,8,2.0,87,0,0,0,0,0,0,0,0,Sunnyside,Queens
7000,2.0,2,1329,8,26.0,9,0,0,1,0,1,1,1,0,Upper West Side,Manhattan
6000,1.0,1,1100,6,25.0,48,0,1,0,1,1,0,0,1,Midtown East,Manhattan
2100,2.0,1,1095,13,6.0,55,1,0,0,0,0,0,0,0,Sheepshead Bay,Brooklyn
2850,1.0,1,600,0,12.0,48,0,1,0,1,1,0,0,1,Midtown,Manhattan
7800,2.0,2,1800,2,11.0,75,0,0,0,1,1,0,0,0,Central Park South,Manhattan
10000,3.0,2,1935,1,9.0,29,1,0,0,0,0,0,0,0,Tribeca,Manhattan
4300,1.0,1,832,10,21.0,53,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
15750,4.0,3,2500,3,2.0,116,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1875,0.0,1,500,7,1.0,116,0,0,0,0,0,0,0,0,Carroll Gardens,Brooklyn
12500,3.0,3,1866,7,43.0,6,0,1,0,1,1,1,0,0,Midtown South,Manhattan
5000,1.0,1,631,2,32.0,11,0,0,0,1,1,1,0,0,Midtown,Manhattan
2100,0.0,1,400,6,3.0,101,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2900,1.0,1,724,10,21.0,7,0,0,0,0,0,0,0,0,Midtown West,Manhattan
3099,3.0,2,1000,3,2.0,85,1,0,0,0,0,0,0,0,Bushwick,Brooklyn
2895,0.0,1,355,9,4.0,0,1,0,0,0,0,0,0,0,Midtown East,Manhattan
3450,1.0,1,828,5,20.0,86,0,0,0,1,1,0,0,1,Upper West Side,Manhattan
9400,3.0,3,2010,4,22.0,31,0,0,0,1,1,0,0,1,Midtown East,Manhattan
1950,1.0,1,600,14,2.0,106,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
3942,2.0,2,1154,10,9.0,6,1,0,0,0,0,0,0,0,Clinton Hill,Brooklyn
2050,1.0,1,400,6,2.0,101,0,0,0,0,0,0,0,0,Chinatown,Manhattan
2895,3.0,1,1100,2,2.0,115,0,0,0,0,0,0,0,0,Long Island City,Queens
3500,2.0,2,756,17,3.0,15,0,0,0,0,0,0,0,0,East Village,Manhattan
3100,0.0,1,600,1,22.0,88,0,1,0,0,0,0,0,0,Financial District,Manhattan
7995,2.0,2,1200,2,3.0,124,0,0,0,0,0,0,0,0,West Village,Manhattan
3800,1.0,1,750,5,5.0,87,0,0,0,0,0,0,0,0,Chelsea,Manhattan
4269,2.0,1,1013,2,9.0,48,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2765,1.0,1,405,4,5.0,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1975,1.0,1,720,5,5.0,64,1,0,0,0,0,0,0,0,Rego Park,Queens
3100,2.0,1,1000,4,5.0,91,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2400,0.0,1,492,2,2.0,5,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2850,0.0,1,600,2,5.0,56,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
4895,2.0,2,1000,1,5.0,24,1,0,0,1,0,0,0,0,Upper East Side,Manhattan
2400,2.0,1,700,3,1.0,85,0,0,0,0,0,0,0,0,Windsor Terrace,Brooklyn
3600,1.0,1,800,4,9.0,85,1,0,1,1,1,0,0,1,Financial District,Manhattan
3100,0.0,1,597,3,5.0,10,1,0,1,1,1,0,0,1,Upper West Side,Manhattan
3300,1.0,1,800,3,3.0,116,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2900,0.0,1,550,2,7.0,84,0,0,0,0,0,0,0,0,Midtown West,Manhattan
2375,1.0,1,700,4,3.0,9,1,0,0,0,0,0,0,0,Astoria,Queens
3575,1.0,1,685,9,4.0,15,1,0,0,0,0,0,0,0,Midtown East,Manhattan
3080,1.0,1,590,1,11.0,17,1,0,0,0,0,0,0,0,Brooklyn Heights,Brooklyn
2500,1.5,1,800,9,4.0,116,0,0,0,0,0,0,0,0,Boerum Hill,Brooklyn
3300,1.0,1,753,6,28.0,30,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2600,0.0,1,620,10,6.0,18,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
6995,3.0,2,1265,1,19.0,4,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
1795,1.0,1,900,8,6.0,78,1,0,0,0,0,0,0,0,Brighton Beach,Brooklyn
2395,3.0,1,950,4,3.0,109,1,0,0,0,0,0,0,0,Bushwick,Brooklyn
5400,1.0,1,910,3,9.0,52,1,0,0,0,0,0,0,0,Tribeca,Manhattan
8500,3.0,3,1650,6,10.0,36,1,0,0,1,1,1,0,1,Upper East Side,Manhattan
2725,0.0,1,600,3,12.0,51,0,0,1,1,1,0,0,1,Midtown,Manhattan
5000,1.0,1,860,1,5.0,51,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
9900,2.0,2,1557,5,17.0,12,0,0,1,0,0,1,0,0,Upper West Side,Manhattan
1950,0.0,1,500,8,3.0,132,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
3200,1.0,1,615,2,14.0,9,0,1,0,1,1,0,0,1,Midtown West,Manhattan
1695,1.0,1,720,2,2.0,13,0,0,0,0,0,0,0,0,Forest Hills,Queens
7100,1.0,1,1250,2,4.0,1,1,0,0,0,0,0,0,0,Tribeca,Manhattan
3450,1.0,1,747,2,8.0,90,1,0,0,0,0,0,0,0,Financial District,Manhattan
7000,1.0,1,936,2,11.0,1,1,0,0,0,0,0,0,0,Flatiron,Manhattan
4300,1.0,1,760,4,18.0,9,0,0,1,1,1,1,0,1,Midtown East,Manhattan
3995,1.5,1,900,12,24.0,36,1,0,0,0,1,1,0,0,Upper East Side,Manhattan
6189,2.0,2,963,4,12.0,19,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2750,2.0,1,800,4,1.0,96,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
3295,0.0,1,540,3,43.0,13,1,0,0,1,1,0,0,1,Midtown,Manhattan
4595,2.0,2,900,1,44.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
3665,2.0,2,850,6,3.0,106,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
5600,1.0,1,900,1,25.0,11,0,0,1,0,0,1,0,0,Midtown,Manhattan
11500,3.0,2,2218,1,2.0,15,0,0,0,1,0,0,0,1,Chelsea,Manhattan
2400,1.0,1,950,0,8.0,50,0,0,0,0,0,0,0,0,Forest Hills,Queens
3700,0.0,1,434,3,26.0,6,1,0,0,0,0,0,0,0,Chelsea,Manhattan
11500,3.0,3,1600,7,7.0,14,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
4000,1.0,1,670,1,9.0,28,0,1,1,1,1,0,0,1,Gramercy Park,Manhattan
2299,2.0,1,850,51,5.0,64,0,0,0,1,0,0,0,0,Oakland Gardens,Queens
1950,1.0,1,900,3,6.0,65,0,0,0,0,0,0,0,0,Jackson Heights,Queens
3100,2.0,1,1000,4,5.0,91,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1795,1.5,1,850,4,2.0,111,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
4500,1.0,1,850,10,22.0,30,0,0,0,0,0,0,0,0,Midtown East,Manhattan
3200,1.0,1,735,7,7.0,43,1,0,0,1,1,1,0,0,Upper West Side,Manhattan
3000,2.0,1,1000,6,4.0,111,0,0,0,0,0,0,0,0,Clinton Hill,Brooklyn
10000,2.0,2,1251,0,24.0,2,0,0,0,0,0,0,0,0,Flatiron,Manhattan
2585,0.0,1,408,1,12.0,5,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
6850,2.0,2,1200,2,4.0,116,0,1,1,1,0,1,1,0,Nolita,Manhattan
2650,0.0,1,521,3,7.0,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
3850,1.0,1,650,2,5.0,106,1,0,0,0,0,0,0,0,Flatiron,Manhattan
12500,3.0,3,2124,6,6.0,102,0,0,0,1,1,1,0,1,Chelsea,Manhattan
2650,0.0,1,403,2,4.0,28,0,0,0,1,0,0,0,1,Midtown West,Manhattan
3300,1.0,1,641,6,11.0,37,0,1,0,1,1,0,0,0,Midtown East,Manhattan
2950,0.0,1,526,4,36.0,12,0,0,0,0,0,0,0,0,Midtown South,Manhattan
3495,1.0,1,620,6,2.0,2,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2695,2.0,1,900,4,2.0,3,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
3480,2.0,2,1227,8,5.0,9,0,0,1,0,0,1,0,0,East Harlem,Manhattan
4167,1.0,2,726,5,12.0,52,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
4550,2.0,2,1300,3,11.0,86,0,0,0,0,0,1,0,0,Upper West Side,Manhattan
15000,3.0,3,2245,6,19.0,16,1,1,0,1,1,0,0,1,Midtown East,Manhattan
2975,2.0,2,1100,1,13.0,55,1,0,0,0,0,0,0,0,Rego Park,Queens
3050,0.0,1,590,3,27.0,29,1,0,0,0,0,0,0,0,Financial District,Manhattan
3600,1.0,1,650,3,17.0,31,0,0,0,1,0,0,0,0,Midtown East,Manhattan
4300,0.0,1,611,2,11.0,1,1,0,0,0,0,0,0,0,Tribeca,Manhattan
2763,0.0,1,487,4,14.0,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
5250,2.0,2,1198,4,9.0,7,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
4500,1.0,1,786,6,12.0,28,0,0,0,1,1,0,0,1,Upper West Side,Manhattan
2600,1.0,1,950,3,6.0,88,1,0,0,0,0,0,0,0,Long Island City,Queens
