name,material_type,seating_type,speed,height,length,num_inversions,manufacturer,park,status
Policías y Ratones,na,Spinning,,,,,Reverchon,Bosque Mágico,status.operating
Tornado,na,Sit Down,,,,,Vekoma,Bosque Mágico,status.operating
Zombie Ride,na,Sit Down,99.0,46.0,,,Premier Rides,Bosque Mágico,status.operating
Black Hole Coaster,Steel,Sit Down,,,,,Vekoma,Dream World,status.operating
Sky Coaster,na,Suspended,,,,,Vekoma,Dream World,status.operating
Speedy Mouse,na,Sit Down,,,,,Cavazza Diego,Dream World,status.operating
Alap Alap,na,Sit Down,,,,,Zierer,Dunia Fantasi,status.operating
Halilintar,na,Sit Down,,,,,Arrow,Dunia Fantasi,status.operating
Jet Coaster,na,Sit Down,,,,,Zamperla,Jawa Timur Park 1,status.operating
Spinning Coaster,na,Spinning,,,,,Golden Horse,Jawa Timur Park 1,status.operating
Superman Coaster,na,Sit Down,,,,,Pinfari,Jawa Timur Park 1,status.operating
Ulat Coaster,na,Sit Down,,,,,Golden Horse,Jawa Timur Park 1,status.operating
Volcano Coaster,na,Sit Down,,,,,na,Jawa Timur Park 1,status.operating
Buzz Coaster,na,Sit Down,,,,,Zierer,Mikie Holiday Funland,status.operating
Dino Tracker,na,Sit Down,,,,,na,Mikie Holiday Funland,status.operating
Dragon,na,Sit Down,,,,,Zierer,Legoland Malaysia,status.operating
Dragon's Apprentice,na,Sit Down,,,,,Zierer,Legoland Malaysia,status.operating
Great Lego Race,na,Sit Down,,,,,Mack,Legoland Malaysia,status.operating
Lost City of Gold,na,Sit Down,,,,,Soquet,Sunway Lagoon,status.operating
Wild Mouse,na,Sit Down,,,,,Maurer,Funtown Splashtown USA,status.operating
Merlin's Mayhem,na,Inverted,,,,,S&S,Dutch Wonderland,status.operating
Joust,na,Sit Down,,,,,Chance Rides,Dutch Wonderland,status.operating
Max's Doggy Dog Coaster,na,Sit Down,,,,,SBF,Fantasy Island New York,status.operating
Crazy Mouse,na,Sit Down,,,,,Zamperla,Fantasy Island New York,status.operating
MIni Roller Coaster,na,Sit Down,,,,,na,Suoi Tien Park,status.operating
Secret of Sorcerer Forest,na,Sit Down,,,,,na,Suoi Tien Park,status.operating
Children's Spiral Coaster,na,Sit Down,,,,,Beijing Shibaolai,Dam Sen Park,status.operating
Flying Dragon,na,Sit Down,,,,,na,Dam Sen Park,status.operating
Roller Coaster,na,Sit Down,,,,,na,Dam Sen Park,status.operating
Spinning Coaster,na,Spinning,,,,,Golden Horse,Dam Sen Park,status.operating
Alpine Coaster,na,Alpine,,,1200.0,,Wiegand,Vinpearl Land Nha Trang,status.operating
Mine Adventure,na,Sit Down,,,,,Vekoma,Vinpearl Land Nha Trang,status.operating
Kid's Roller Coaster,na,Sit Down,,,207.0,,Vekoma,Vinpearl Land Phu Quoc,status.operating
Roller Coaster,na,Sit Down,,,,,Vekoma,Vinpearl Land Phu Quoc,status.operating
Lost Valley,na,Sit Down,,,,,Vekoma,Vinpearl Land Hội An,status.operating
Firestorm,na,Sit Down,,,,,Vekoma,Vinpearl Land Ho Chi Minh,status.announced
Desert Twister,na,Suspended,,,453.0,,Vekoma,Vinpearl Land Hội An,status.operating
Dragon's Run,na,Sit Down,105.0,46.0,1139.0,6.0,B&M,Dragon Park Ha Long,status.operating
Little Dragon's Flight,na,Suspended,,,395.0,,Vekoma,Dragon Park Ha Long,status.operating
Mine Train Coaster,na,Sit Down,,,335.0,,Vekoma,Dragon Park Ha Long,status.operating
Highway Boat,na,Suspended,,,,,Intamin,Sun World Danang Wonders,status.announced
Garuda Valley,na,Sit Down,,,,,Vekoma,Sun World Danang Wonders,status.operating
Paradise Fall,na,Sit Down,,,,,Intamin,Sun World Danang Wonders,status.operating
Port of Sky Treasure,na,Sit Down,,,,,Vekoma,Sun World Danang Wonders,status.operating
Queen Cobra,na,Inverted,,,689.0,,Vekoma,Sun World Danang Wonders,status.operating
Hagrid’s Magical Creatures Motorbike Adventure,Steel,Sit Down,80.0,,,0.0,Intamin,Universal Studios Islands of Adventure,status.operating
Steel Curtain,Steel,Sit Down,120.0,67.0,1220.0,9.0,S&S,Kennywood,status.operating
Crazy Mouse,na,Sit Down,47.0,11.0,316.0,,Zamperla,OWA,status.operating
Rollin' Thunder,na,Sit Down,90.0,35.0,681.0,4.0,Zamperla,OWA,status.operating
Southern Express,na,Sit Down,,4.0,80.0,,Zamperla,OWA,status.operating
Yippe,na,Sit Down,,,,,Gerstlauer,Parque del Café,status.operating
Dragon's Apprentice,Steel,Sit Down,,,,0.0,Zamperla,Legoland Dubai,status.operating
Dragon,Steel,Sit Down,60.0,16.0,,0.0,Zierer,Legoland Dubai,status.operating
Wickie Coaster,Steel,Sit Down,39.0,9.0,220.0,0.0,Zierer,Plopsa Indoor Hasselt,status.operating
Flight School,Steel,Sit Down,46.0,13.0,281.0,0.0,Zierer,Tayto Park,status.announced
Ladybird Loop,Steel,Spinning,,57.0,4.0,0.0,SBF,Tayto Park,status.operating
Race Coaster,Steel,Sit Down,,,,0.0,SBF,The Land of Legends,status.operating
Family Coaster,Steel,Sit Down,,,,0.0,Gerstlauer,The Land of Legends,status.operating
Harpy,na,Flying,85.0,40.0,885.0,2.0,B&M,Xishuangbanna Theme Park,status.operating
Hydro Racer,na,Water Coaster,86.0,45.0,503.0,0.0,Intamin,Xishuangbanna Theme Park,status.operating
Storm Rider,na,Motorbike,85.0,,450.0,,Zamperla,Xishuangbanna Theme Park,status.operating
Motorbike Roller Coaster,na,Motorbike,72.0,14.0,597.0,,Vekoma,Happy World (Nanjing),status.operating
Spinning Coaster,na,Spinning,,,,,Beijing Jiuhua,Happy World (Nanjing),status.operating
Battle of Blue Fire,Steel,Sit Down,100.0,38.0,1056.0,4.0,Mack,Quancheng Euro Park,status.operating
Children Coaster,na,Sit Down,20.0,,200.0,,Beijing Jiuhua,Quancheng Euro Park,status.operating
Crazy Snow Board,na,Spinning,,,,,Beijing Jiuhua,Quancheng Euro Park,status.operating
Galaxy Coaster,na,Sit Down,,,,,Beijing Jiuhua,Quancheng Euro Park,status.operating
Mine Coaster,na,Sit Down,,,,,Beijing Jiuhua,Quancheng Euro Park,status.operating
Motor Coaster,na,Motorbike,,,,,Beijing Jiuhua,Quancheng Euro Park,status.operating
Spinning Coaster,na,Spinning,,,,,Beijing Jiuhua,Quancheng Euro Park,status.operating
Twister,na,Inverted,75.0,32.0,788.0,4.0,Beijing Jiuhua,Quancheng Euro Park,status.operating
White Horse Coaster,na,Sit Down,,,,,Beijing Jiuhua,Quancheng Euro Park,status.operating
Jungle Trailblazer,Wooden,Sit Down,87.0,33.0,975.0,,Gravity Group,Fantawild Asian Legends,status.operating
ASEAN Express,na,Sit Down,75.0,35.0,285.0,,Vekoma,Fantawild Asian Legends,status.operating
Wilde Hilde,na,4th Dimension,0.0,25.0,100.0,0.0,RES,Schwaben Park,status.operating
N/A,na,Sit Down,0.0,0.0,0.0,0.0,Golden Horse,Happy Valley Nanjing,status.announced
Falcon,na,Wing,118.0,60.0,1278.0,4.0,B&M,Wuxi Sunac Land,status.operating
Dream Factory,na,Sit Down,45.0,0.0,530.0,0.0,Zamperla,Wuxi Sunac Land,status.construction
Velikolukskiy Myasokombinat-2,Steel,Sit Down,85.0,33.0,875.0,10.0,Intamin,Wonder Island,status.operating
Steam Racers,na,Sit Down,100.0,38.0,1056.0,4.0,Mack,Wuxi Sunac Land,status.construction
Unnamed Hyper Coaster,Steel,Sit Down,0.0,0.0,0.0,0.0,B&M,Hot Go Dreamworld,status.construction
Velikolukskiy Myasokombinat,Steel,Sit Down,100.0,38.0,1056.0,4.0,Mack,Wonder Island,status.operating
Unnamed Family Dueling,Steel,Sit Down,0.0,10.0,430.0,0.0,Preston & Barbieri,Hot Go Dreamworld,status.construction
Unnamed Wing Rider,na,Wing,0.0,0.0,0.0,5.0,B&M,Hot Go Dreamworld,status.construction
N/A,Steel,Sit Down,0.0,0.0,0.0,0.0,na,Shaoxing Jinghu Theme Park,status.announced
Forest Trains,Steel,Sit Down,0.0,0.0,0.0,0.0,Zamperla,Gyeongnam Mason Robotland,status.operating
Rapid Train,Steel,Sit Down,90.0,35.0,680.0,4.0,Zamperla,Gyeongnam Mason Robotland,status.operating
Heaven's Wing,na,Wing,,,,6.0,B&M,Huayi Brothers Movie World,status.operating
unknown,na,Spinning,,,,,Beijing Jiuhua,Huayi Brothers Movie World,status.operating
unknown,na,Sit Down,,,,,Golden Horse,Huayi Brothers Movie World,status.operating
Alien vs Predator,Steel,Sit Down,0.0,0.0,0.0,0.0,na,20th Century Fox World,status.announced
Sons of Anarchy & Weyland Yutani,Steel,Sit Down,0.0,0.0,0.0,0.0,na,20th Century Fox World,status.announced
Wings Over Rio,Steel,Sit Down,0.0,0.0,0.0,0.0,na,20th Century Fox World,status.announced
N/A,na,Sit Down,0.0,0.0,0.0,0.0,na,20th Century Fox World,status.announced
Launch Coaster,Steel,Sit Down,135.0,60.0,930.0,1.0,S&S,Sun Tzu Cultural Park,status.construction
Mine Car,na,Sit Down,,,,,Golden Horse,Sun Tzu Cultural Park,status.operating
Flying Coaster,Steel,Flying,41.0,19.0,390.0,2.0,Zamperla,Genting Theme Park,status.closed.definitely
Corkscrew,na,Sit Down,64.0,22.0,731.0,2.0,Vekoma,Genting Theme Park,status.closed.definitely
Broken Rail Coaster,na,Sit Down,,,,,Golden Horse,Great Xingdong Tourist World,status.operating
Column Spin Block,na,Spinning,,,,,Golden Horse,Great Xingdong Tourist World,status.operating
Eleventh Roller Coaster,Steel,Sit Down,,,1050.0,11.0,Hebei Zhongye,Great Xingdong Tourist World,status.construction
Family Roller Coaster,na,Sit Down,,,,,Golden Horse,Great Xingdong Tourist World,status.operating
Hanging Roller Coaster,na,Inverted,88.0,39.0,695.0,4.0,Golden Horse,Great Xingdong Tourist World,status.operating
Mine Roller Coaster,na,Sit Down,,,,0.0,Golden Horse,Great Xingdong Tourist World,status.construction
Motor Coaster,na,Motorbike,,,,,Golden Horse,Great Xingdong Tourist World,status.operating
Super Spinning Coaster,na,Spinning,,18.0,392.0,0.0,Golden Horse,Great Xingdong Tourist World,status.operating
Vertical Roller Coaster,na,Sit Down,102.0,60.0,820.0,1.0,Golden Horse,Great Xingdong Tourist World,status.operating
Spinning Coaster,na,Sit Down,,,,,SBF,Vinpearl Land Hội An,status.operating
Speed Coaster,na,Sit Down,,,,,na,Vinpearl Land Hội An,status.operating
Fruit Worm Coaster,na,Sit Down,,,,,na,Oriental Heritage Jinan,status.operating
unknown,na,Sit Down,,,,,Golden Horse,Oriental Heritage Jinan,status.operating
Oscar's Wacky Taxi,Wooden,Sit Down,,12.0,366.0,,Gravity Group,Sesame Place,status.operating
Vapor Trail,na,Sit Down,43.0,17.0,396.0,,Vekoma,Sesame Place,status.operating
Non Renseigné,na,Sit Down,0.0,0.0,0.0,0.0,SBF,Parc de la Récréation,status.announced
Non Renseigné,na,Sit Down,0.0,0.0,600.0,0.0,na,Parc de la Récréation,status.announced
Dawson Duel (Right),na,Alpine,40.0,25.0,490.0,0.0,Wiegand,Bellewaerde,status.operating
Dawson Duel (Left),na,Alpine,40.0,25.0,490.0,0.0,Wiegand,Bellewaerde,status.operating
Trapper Slider,na,Alpine,,,1250.0,0.0,Wiegand,Fort Fun Abenteuerland,status.operating
Coco Beach,na,Sit Down,0.0,0.0,0.0,0.0,S.D.C.,Foire,status.announced
Bruco Mela,Steel,Sit Down,,4.0,120.0,0.0,Fabbri,Safari Park,status.operating
Gemini (Red),Hybrid,Sit Down,96.0,38.0,1200.0,0.0,Arrow,Cedar Point,status.operating
Jijig Galzo Holgana,Steel,Sit Down,,,,0.0,na,Nairamdal Park,status.operating
Toirog Zam,Steel,Sit Down,,,,4.0,Hebei Zhongye,Nairamdal Park,status.operating
Bobovka,na,Alpine,,,775.0,0.0,Wiegand,Bobovka u mlýna,status.operating
Bobová Dráha,na,Alpine,,,965.0,0.0,Wiegand,Heipark,status.operating
Luge,na,Alpine,35.0,,610.0,0.0,Wiegand,Parc d'Olhain,status.operating
Luge,na,Alpine,,,570.0,0.0,Wiegand,Normandie Luge,status.operating
Wiz Luge,na,Alpine,,,723.0,0.0,Wiegand,Les 7 Laux,status.operating
Luge Alpine,na,Alpine,,,410.0,0.0,Wiegand,Plan Incliné,status.operating
Schlitte Mountain,na,Alpine,,,460.0,0.0,Wiegand,La Bresse,status.operating
Luge sur rail,na,Alpine,,,735.0,0.0,Wiegand,Markstein,status.operating
Luge sur rails,na,Alpine,,,755.0,0.0,Wiegand,Monts Jura,status.operating
Luge sur rail,na,Alpine,,,700.0,0.0,Wiegand,Cap Découverte,status.operating
Mountain Luge,na,Alpine,,,670.0,0.0,Wiegand,Parc de loisirs du Hautacam,status.operating
Verdon Express,na,Alpine,,,665.0,0.0,Wiegand,Val d'Allos,status.operating
Orrian Express,na,Alpine,,,770.0,0.0,Wiegand,Les Orres,status.operating
Luge Dévale,na,Alpine,,,690.0,0.0,Wiegand,Risoul,status.operating
Speed Luge,na,Alpine,,,810.0,0.0,Wiegand,Autrans,status.operating
Luge sur rail,na,Alpine,,,625.0,0.0,Wiegand,Alpe d'Huez,status.operating
La Comète,na,Alpine,,,710.0,0.0,Wiegand,Saint François Longchamp,status.operating
Luge,na,Alpine,,,600.0,0.0,Wiegand,La Sambuy,status.operating
Mountain Twister,na,Alpine,,,770.0,0.0,Wiegand,Les Saisies,status.operating
Luge 4S,na,Alpine,,,720.0,0.0,Wiegand,Les Portes du Mont Blanc,status.operating
Luge Alpine Coaster,na,Alpine,,,795.0,0.0,Wiegand,Domaine des Planards,status.operating
Unnamed Quadruple Launch Coaster,Steel,Sit Down,107.0,51.0,1075.0,3.0,Intamin,Parc Asterix,status.announced
Dragon Coaster,na,Sit Down,,4.0,80.0,0.0,Zamperla,Krisna Funtastic Land,status.operating
Atlantis Spin,na,Spinning,35.0,11.0,325.0,0.0,Golden Horse,Bali Safari and Marine Park,status.operating
West Coast Racer,na,Sit Down,88.0,20.0,1219.0,4.0,Premier Rides,Six Flags Magic Mountain,status.construction
Maxx Force,Steel,Sit Down,120.0,53.0,,5.0,S&S,Six Flags Great America,status.operating
Batman: The Ride,Steel,4th Dimension,61.0,37.0,310.0,0.0,S&S,Six Flags Discovery Kingdom,status.announced
Crazy Coaster,Steel,Spinning,,15.0,,0.0,Fabbri,Jacquou Parc,status.operating
Creepy Crawler,na,Sit Down,45.0,11.0,325.0,0.0,Pinfari,Oakwood,status.operating
Crocodile Coaster,na,Sit Down,,,,0.0,na,Oakwood,status.operating
Crazy Loop,na,Sit Down,,11.0,365.0,0.0,Pinfari,Brean Leisure Park,status.operating
Ragin' Cajun,na,Sit Down,,13.0,420.0,0.0,Zamperla,Six Flags America,status.operating
Tigris,Steel,Sit Down,100.0,46.0,260.0,1.0,Premier Rides,Busch Gardens Tampa,status.operating
RMC Gwazi,Hybrid,Sit Down,,65.0,,0.0,RMC,Busch Gardens Tampa,status.construction
Super Roller Coaster,Steel,Sit Down,,,,,Gerstlauer,La Récré des trois Curés,status.announced
Jet Star,na,Sit Down,50.0,13.0,538.0,0.0,Schwarzkopf,Luna Park La Palmyre,status.operating
Le Dragon,na,Sit Down,,,,0.0,na,Luna Park La Palmyre,status.operating
Mouse Coaster,na,Sit Down,,,,0.0,na,Luna Park La Palmyre,status.operating
Sommerrodelbahn,na,Alpine,,,1000.0,0.0,Wiegand,Wald Michelbach,status.operating
Moselbob,na,Alpine,,,1075.0,0.0,Wiegand,Freizeitsee Triolago,status.operating
Rodelbaan,na,Sit Down,,4.0,,0.0,na,De Waarbeek,status.operating
Lieveheersbeestjes,na,Sit Down,0.0,0.0,0.0,0.0,na,Julianatoren,status.closed.definitely
Jul's RollerSkates,Steel,Sit Down,34.0,8.0,207.0,0.0,Vekoma,Julianatoren,status.operating
Unknown,Steel,Sit Down,,,,0.0,B&M,Kings Island,status.rumored
Unknown Launch Coaster,Steel,Sit Down,90.0,,,2.0,Premier Rides,SeaWorld Orlando,status.rumored
Pantheon,Steel,Sit Down,117.0,54.0,,2.0,Intamin,Busch Gardens Williamsburg,status.announced
Candymonium,Steel,Sit Down,122.0,64.0,1413.0,0.0,B&M,Hersheypark,status.construction
Sky Rocket,na,Sit Down,100.0,45.0,263.0,1.0,Premier Rides,Chimelong Paradise,status.operating
Penguin Coaster,na,Sit Down,,,,0.0,Zierer,Chimelong Ocean Kingdom,status.operating
Jungle Coaster,na,Sit Down,,,,0.0,Zierer,Chimelong Ocean Kingdom,status.operating
Frankie's Mine,Steel,Sit Down,,,80.0,0.0,Zamperla,Frontier City,status.construction
Speed Chenille,Steel,Sit Down,,,,0.0,Soquet,Kingoland,status.operating
Apollo Coaster,Steel,Sit Down,50.0,12.0,434.0,0.0,Pinfari,Kingoland,status.operating
Unnamed Coaster,Steel,Sit Down,,,,0.0,Intamin,Vulcania,status.rumored
Requin Express,Steel,Sit Down,,,,0.0,Preston & Barbieri,Cita-Parc,status.operating
Paw Patrol,Steel,Sit Down,,4.0,80.0,0.0,Zamperla,Parque de Atracciones de Madrid,status.operating
Max & Moritz (Moritz),Steel,Sit Down,,,,0.0,Mack,Efteling,status.announced
Desmo Race (Left),Steel,Sit Down,60.0,22.0,525.0,0.0,Maurer,Mirabilandia,status.operating
Desmo Race (Right),Steel,Sit Down,60.0,22.0,525.0,0.0,Maurer,Mirabilandia,status.operating
Kentucky Flyer,Wooden,Sit Down,56.0,14.0,390.0,0.0,Gravity Group,Kentucky Kingdom,status.operating
Steel Dolphin,Steel,Sit Down,85.0,33.0,1028.0,0.0,Intamin,Haichang Ocean Park,status.operating
Golden Whirlwind,na,Sit Down,69.0,23.0,495.0,3.0,Sameco,Fantawild Dreamland Wuhu,status.operating
Worm Around,na,Sit Down,,,,0.0,Golden Horse,Fantawild Dreamland Wuhu,status.operating
Big Bang,Steel,Sit Down,65.0,22.0,530.0,0.0,Zierer,Freizeitpark Familienland,status.operating
Mumbai Express,Steel,Spinning,,,,0.0,SBF,Global Village,status.operating
London Loop,Steel,Sit Down,60.0,23.0,208.0,0.0,Vekoma,Global Village,status.operating
Mission Ferrari,Steel,Sit Down,72.0,,531.0,0.0,Dynamic Attractions,Ferrari World,status.construction
Yolo Works,Steel,Spinning,56.0,4.0,29.0,0.0,I.E. Park,Fun Works,status.operating
Speed Mountain,Steel,Alpine,,,1000.0,0.0,Techfun,Les Menuires,status.operating
Spin Runway,Steel,Spinning,45.0,14.0,448.0,0.0,Gerstlauer,Yomiuriland,status.operating
Jurassic Twister,Steel,Spinning,47.0,13.0,420.0,0.0,Zamperla,Parc du Bocasse,status.operating
Voltigo,Steel,Spinning,,,,0.0,Gosetto,Dennlys Parc,status.operating
Jungle Mouse,Steel,Sit Down,,,,0.0,Sansei Yusoki,Hamanako Pal Pal,status.operating
Mini Coaster,Steel,Sit Down,,,,0.0,na,Hamanako Pal Pal,status.operating
Captain Jacks Runaway Train,Steel,Sit Down,,,,0.0,SBF,Pirates Cove Fun Park,status.operating
Cliffhanger,Steel,Sit Down,40.0,12.0,230.0,0.0,I.E. Park,Blackgang Chine,status.operating
Voglwuide Sepp,Steel,Sit Down,60.0,,755.0,0.0,Zierer,Egidi-Buckel Rodelparadies,status.operating
Lisebergsloopen,Steel,Sit Down,77.0,25.0,592.0,1.0,Schwarzkopf,Liseberg,status.relocated
Snabbtåget,Steel,Sit Down,,,,0.0,Schwarzkopf,Liseberg,status.closed.definitely
HangOver,Steel,Inverted,81.0,40.0,309.0,3.0,Vekoma,Liseberg,status.relocated
Äppelmasken,Steel,Sit Down,,,,0.0,Pinfari,Ölands Djur & Nöjespark,status.operating
Afrika Expressen,Steel,Sit Down,,,,0.0,Pinfari,Ölands Djur & Nöjespark,status.relocated
Jumbo Jet,Steel,Sit Down,,14.0,460.0,0.0,Schwarzkopf,Ölands Djur & Nöjespark,status.operating
Tren Bravo (Right),Steel,Sit Down,45.0,6.0,394.0,0.0,Zamperla,Terra Mítica,status.closed.temporarily
Los Simpson,Steel,Sit Down,,,,0.0,na,Holiday World Maspalomas,status.operating
Roller Coaster,Steel,Sit Down,,17.0,518.0,0.0,na,Holiday World Maspalomas,status.operating
Family Worm,Steel,Sit Down,,,,0.0,SBF,Family Park Medulin,status.operating
Achtbaan,Steel,Sit Down,,5.0,220.0,0.0,D.P.V. Rides,Speelpark Oud Valkeveen,status.operating
Draken Achtbaan,Steel,Sit Down,,,,0.0,na,Speelpark Oud Valkeveen,status.construction
Achtbaan,Steel,Sit Down,32.0,6.0,199.0,0.0,Zierer,Amusementspark Tivoli,status.operating
Dragon Coaster,Steel,Sit Down,,,,0.0,na,Dinopark,status.operating
Achtbaan,Steel,Sit Down,,6.0,135.0,0.0,Preston & Barbieri,Kinderstad Heerlen,status.operating
Bruco Mela,Steel,Sit Down,,,,0.0,na,New Jesolandia,status.operating
Magic Mountain,Steel,Sit Down,,,,0.0,S.D.C.,New Jesolandia,status.operating
Roller Coaster,Steel,Sit Down,,17.0,518.0,0.0,na,New Jesolandia,status.operating
Geyser,Steel,Sit Down,23.0,4.0,58.0,0.0,L&T Systems,Gulliverlandia,status.operating
Draken,Steel,Sit Down,,6.0,135.0,0.0,Preston & Barbieri,Energylandia,status.construction
Alpine-Coaster,Steel,Alpine,,,2920.0,0.0,Wiegand,Golm,status.operating
Boule et Bill Déboulent,Steel,Spinning,20.0,4.0,58.0,0.0,Preston & Barbieri,Parc Spirou,status.operating
Slime Streak,Steel,Sit Down,60.0,21.0,385.0,0.0,Chance Rides,Nickelodeon Universe Theme Park,status.construction
Sandy's Blasting Bronco,Steel,Sit Down,,,,4.0,Intamin,Nickelodeon Universe Theme Park,status.construction
Surfrider,na,Sit Down,,,,0.0,Intamin,Nickelodeon Universe Theme Park,status.construction
Le Nid du Marsupilami,Steel,4th Dimension,,30.0,,0.0,RES,Parc Spirou,status.operating
Luge d'été,Steel,Alpine,,,,0.0,Brandauer,La Colmiane,status.operating
Unknown STC,Steel,Inverted,,,,3.0,Vekoma,Tayto Park,status.rumored
Unknown Family Shuttle,Steel,Sit Down,,,,0.0,Vekoma,Tayto Park,status.rumored
Surfrider,Steel,Spinning,90.0,40.0,100.0,0.0,Intamin,Atallah Happy Land Park,status.operating
Terror Twister,Steel,Sit Down,105.0,46.0,150.0,2.0,Maurer,Fantawild Adventure Zhengzhou,status.operating
Terror Twister,Steel,Sit Down,105.0,46.0,150.0,2.0,Maurer,Nantong Adventure Land,status.operating
Crazy Coaster,Steel,Sit Down,85.0,33.0,875.0,10.0,Intamin,Loca Joy Holiday Theme Park,status.operating
Phoenix,Steel,Spinning,65.0,15.0,,0.0,Maurer,Adventureland,status.operating
Quantum Leap,Steel,Inverted,105.0,58.0,367.0,3.0,Vekoma,Sochi-Park,status.operating
Dragon,Steel,Sit Down,100.0,38.0,1056.0,4.0,Mack,Sochi-Park,status.operating
Light Speed,Steel,Sit Down,85.0,31.0,755.0,0.0,Intamin,Visionland,status.operating
Crazy Cobra,Steel,Sit Down,96.0,24.0,824.0,4.0,Premier Rides,Discoveryland,status.operating
Thunderchariot,na,Sit Down,85.0,35.0,675.0,4.0,Zamperla,Discoveryland,status.operating
Tantrum,Steel,Sit Down,85.0,30.0,380.0,3.0,Gerstlauer,Darien Lake,status.operating
Noël (Clesse),na,Sit Down,,,,0.0,na,Foire,status.operating
Mako,Steel,Sit Down,,47.0,,0.0,B&M,SeaWorld San Diego,status.announced
Primordial,na,na,,,,0.0,na,Lagoon,status.rumored
Unnamed wooden coaster,Wooden,Sit Down,,30.0,,0.0,GCI,Fantasilandia,status.rumored
Unknown Blitz Coaster (Jurassic Park),Steel,Sit Down,,,,0.0,Intamin,Universal Studios Islands of Adventure,status.rumored
